202.49653259361997 1.1369867292252755
214.35506241331484 0.9378260719988826
230.16643550624138 0.7640002930859419
242.02496532593625 0.6071183804496126
255.20110957004164 0.4945891721827915
274.96532593619975 0.4054279347194015
293.4119278779473 0.338591661860537
309.22330097087377 0.27755261518461466
325.03467406380037 0.2205592010178489
340.84604715672685 0.18305851208469415
359.2926490984744 0.14912867221369946
380.3744798890431 0.1253203452694397
401.45631067961165 0.10336856545868792
426.490984743412 0.08740711029921663
454.1608876560333 0.07209641485661161
483.14840499306524 0.060963787758750186
512.1359223300972 0.051871410495068715
541.123439667129 0.043590162618357214
566.1581137309294 0.0373200696886134
595.1456310679612 0.031167720165519167
628.0859916782248 0.02651924472440654
661.0263522884883 0.022988508304930405
692.6490984743413 0.019559912446273295
726.9070735090153 0.01695573212539624
762.4826629680999 0.01497475453608795
800.6934812760056 0.013061925255025366
838.9042995839112 0.011752868714558237
878.4327323162275 0.010509516438130983
921.9140083217754 0.009515185649948323
958.8072122052705 0.00861493090438362
999.6532593619974 0.0077515488664473015
1043.1345353675451 0.007375742653889256
1089.251040221914 0.007018156065799881
1134.0499306518723 0.006677905788639668
1176.2135922330099 0.006393746240363814
1224.9653259361999 0.006121678304553309
1267.128987517337 0.006046092958304677
1314.5631067961167 0.005897710535908978
1361.997226074896 0.005788818432690913
1404.1608876560335 0.005646750008044594
1451.5950069348128 0.005508168208089692
1495.0762829403607 0.005440157969640133
1545.1456310679614 0.00540646840146034
1589.9445214979196 0.005440157969640133
1634.7434119278782 0.00540646840146034
1679.5423023578364 0.005440157969640133
1726.9764216366161 0.005474057469131791
1770.4576976421636 0.005508168208089692
1817.8918169209433 0.005577028677830288
1862.6907073509014 0.005646750008044594
1907.48959778086 0.005752969695511427
1954.9237170596393 0.005824890555708563
1999.722607489598 0.005934461203156107
2044.5214979195562 0.006008650982892045
2088.002773925104 0.006121678304553309
2135.4368932038833 0.006236831756601971
2178.918169209431 0.006314801627569587
2228.987517337032 0.006433587877065296
